ticker,datetime,open,high,low,close,volume,vwap,ema9,ema20,day_change_pct,gap_pct,float_m,premarket_volume,relative_volume,above_vwap,catalyst,catalyst_quality,pullback_quality,spider_score,quality,setup_status,entry,stop,target_1r,target_2r,room_to_resistance_r,coach_note,spread_pct,premarket_high,previous_day_high
QNTM,2026-07-20 09:53:00,19.04,19.22,18.88,19.07,657469,17.99,18.68,18.25,13.5,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:54:00,19.07,19.18,19.01,19.06,670046,18.05,18.75,18.32,13.5,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:55:00,19.06,19.26,18.99,19.19,489712,18.09,18.84,18.41,14.2,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:56:00,19.19,19.27,19.09,19.15,511286,18.12,18.9,18.48,14.0,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:57:00,19.15,19.19,19.07,19.13,757177,18.17,18.95,18.54,13.9,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:58:00,19.13,19.36,19.07,19.29,575366,18.21,19.02,18.61,14.8,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 09:59:00,19.29,19.66,19.26,19.56,498455,18.25,19.13,18.7,16.4,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:00:00,19.56,19.92,19.47,19.8,532683,18.3,19.26,18.81,17.9,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:01:00,19.8,19.98,19.75,19.84,528605,18.35,19.38,18.9,18.1,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:02:00,19.84,19.95,19.7,19.89,317006,18.38,19.48,19.0,18.4,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:03:00,19.89,20.14,19.83,20.09,589008,18.43,19.6,19.1,19.6,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:04:00,20.09,20.21,19.95,20.1,356300,18.46,19.7,19.2,19.7,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:05:00,20.1,20.22,19.96,20.03,450774,18.5,19.77,19.28,19.2,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:06:00,20.03,20.17,19.98,20.07,304001,18.52,19.83,19.35,19.5,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:07:00,20.07,20.22,20.05,20.15,452512,18.56,19.89,19.43,19.9,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:08:00,20.15,20.25,20.0,20.09,685037,18.61,19.93,19.49,19.6,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
QNTM,2026-07-20 10:09:00,20.09,20.16,19.92,19.94,441365,18.64,19.93,19.53,18.7,22,46.0,850000,3.1,True,New product launch,Medium,Good,72,B,Watching VWAP,17.95,17.55,18.35,18.75,2.1,Borderline setup; require tighter confirmation.,0.12,18.26,16.3
RISK,2026-07-20 09:30:00,6.72,6.77,6.69,6.75,603198,6.75,6.75,6.75,0.0,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:31:00,6.75,6.81,6.73,6.8,434933,6.77,6.76,6.75,0.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:32:00,6.8,6.84,6.78,6.83,772234,6.8,6.77,6.76,1.2,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:33:00,6.83,6.96,6.83,6.93,680432,6.83,6.81,6.78,2.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:34:00,6.93,7.03,6.9,6.99,738187,6.87,6.84,6.8,3.6,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:35:00,6.99,7.01,6.95,7.0,663160,6.89,6.87,6.82,3.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:36:00,7.0,7.12,6.98,7.11,967251,6.93,6.92,6.84,5.3,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:37:00,7.11,7.22,7.06,7.19,678099,6.97,6.97,6.88,6.5,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:38:00,7.19,7.23,7.14,7.16,290554,6.98,7.01,6.9,6.1,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:39:00,7.16,7.22,7.08,7.12,269929,6.98,7.03,6.93,5.5,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:40:00,7.12,7.15,7.07,7.1,372627,6.99,7.05,6.94,5.2,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:41:00,7.1,7.13,7.06,7.06,283221,6.99,7.05,6.95,4.6,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:42:00,7.06,7.1,7.03,7.07,379001,7.0,7.05,6.96,4.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:43:00,7.07,7.17,7.03,7.14,405484,7.0,7.07,6.98,5.8,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:44:00,7.14,7.26,7.08,7.21,600382,7.02,7.1,7.0,6.9,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:45:00,7.21,7.32,7.18,7.29,705862,7.04,7.14,7.03,8.0,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:46:00,7.29,7.3,7.26,7.29,567861,7.06,7.17,7.06,8.0,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:47:00,7.29,7.38,7.26,7.34,551961,7.07,7.2,7.08,8.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:48:00,7.34,7.41,7.31,7.39,506262,7.09,7.24,7.11,9.4,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:49:00,7.39,7.47,7.36,7.46,611223,7.11,7.28,7.14,10.4,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:50:00,7.46,7.47,7.43,7.46,589137,7.12,7.32,7.17,10.5,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:51:00,7.46,7.6,7.43,7.59,409746,7.14,7.37,7.21,12.4,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:52:00,7.59,7.7,7.52,7.65,730314,7.17,7.43,7.25,13.3,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:53:00,7.65,7.68,7.57,7.61,532583,7.19,7.46,7.29,12.8,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:54:00,7.61,7.64,7.5,7.55,382805,7.2,7.48,7.31,11.9,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:55:00,7.55,7.6,7.52,7.55,666488,7.21,7.5,7.34,11.9,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:56:00,7.55,7.59,7.53,7.56,548822,7.23,7.51,7.36,12.0,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:57:00,7.56,7.6,7.51,7.54,570755,7.24,7.51,7.37,11.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:58:00,7.54,7.58,7.54,7.56,613602,7.25,7.52,7.39,11.9,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 09:59:00,7.56,7.6,7.51,7.54,527114,7.26,7.53,7.41,11.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:00:00,7.54,7.62,7.52,7.57,446520,7.27,7.54,7.42,12.2,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:01:00,7.57,7.6,7.51,7.56,375740,7.27,7.54,7.43,11.9,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:02:00,7.56,7.61,7.53,7.56,405522,7.28,7.54,7.45,12.1,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:03:00,7.56,7.67,7.54,7.62,384775,7.29,7.56,7.46,12.8,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:04:00,7.62,7.76,7.57,7.74,643975,7.3,7.59,7.49,14.6,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:05:00,7.74,7.76,7.67,7.7,594264,7.31,7.62,7.51,14.1,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:06:00,7.7,7.73,7.66,7.7,516684,7.32,7.63,7.53,14.0,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:07:00,7.7,7.72,7.65,7.67,526971,7.33,7.64,7.54,13.7,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:08:00,7.67,7.75,7.65,7.72,475701,7.34,7.66,7.56,14.3,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
RISK,2026-07-20 10:09:00,7.72,7.77,7.65,7.68,612049,7.35,7.66,7.57,13.8,19,62.0,430000,1.8,True,,Weak,Poor,49,C,No Trade,7.17,7.03,7.31,7.45,1.2,Fails important filters. Practice the no-trade decision.,0.44,7.22,6.55
